weather_brazil_minas_gerais_temperature_2m_mean,weather_brazil_minas_gerais_temperature_2m_max,weather_brazil_minas_gerais_temperature_2m_min,weather_brazil_minas_gerais_precipitation_sum,weather_brazil_minas_gerais_rain_sum,weather_brazil_minas_gerais_relative_humidity_2m_mean,weather_brazil_minas_gerais_wind_speed_10m_mean,weather_brazil_minas_gerais_shortwave_radiation_sum,weather_brazil_minas_gerais_et0_fao_evapotranspiration,weather_brazil_minas_gerais_soil_moisture_0_to_100cm_mean,weather_brazil_minas_gerais_soil_temperature_0_to_100cm_mean,weather_brazil_minas_gerais_vapour_pressure_deficit_max,Date
17.4,22.7,13.8,0.0,0.0,76,9.5,16.69,3.0,0.403,19.5,1.38,2021-06-05
17.2,21.4,12.5,0.7,0.7,83,5.1,10.47,1.86,0.402,19.3,0.79,2021-06-06
18.2,23.1,13.9,0.7,0.7,79,5.7,13.28,2.46,0.399,19.3,1.21,2021-06-07
18.3,24.0,13.9,0.5,0.5,80,6.3,15.76,2.88,0.394,19.5,1.29,2021-06-08
18.2,22.9,14.7,0.5,0.5,84,6.7,12.12,2.22,0.39,19.5,1.06,2021-06-09
18.7,23.2,14.8,0.0,0.0,77,8.2,10.99,2.19,0.388,19.5,1.33,2021-06-10
17.6,21.3,15.6,7.8,7.8,88,5.4,10.56,1.86,0.39,19.5,0.65,2021-06-11
15.5,20.5,11.2,0.0,0.0,75,6.4,15.75,2.71,0.391,19.2,1.23,2021-06-12
14.3,20.8,9.4,0.0,0.0,76,7.7,16.8,2.86,0.387,18.8,1.19,2021-06-13
14.4,20.8,9.4,0.0,0.0,78,6.9,16.83,2.73,0.384,18.6,1.16,2021-06-14
14.8,21.5,8.2,0.0,0.0,77,5.8,16.11,2.75,0.383,18.4,1.24,2021-06-15
16.2,22.2,11.1,0.0,0.0,73,6.8,16.03,2.93,0.383,18.4,1.4,2021-06-16
14.5,19.9,10.0,0.0,0.0,77,6.1,14.06,2.4,0.382,18.2,1.13,2021-06-17
15.1,21.5,10.2,0.0,0.0,76,6.9,15.85,2.76,0.378,18.1,1.26,2021-06-18
16.7,22.5,11.7,0.1,0.1,71,11.2,15.45,3.08,0.374,18.2,1.39,2021-06-19
18.0,23.5,13.8,0.0,0.0,65,13.4,14.09,3.28,0.375,18.4,1.53,2021-06-20
16.6,21.8,12.0,0.0,0.0,73,5.4,16.55,2.87,0.373,18.4,1.38,2021-06-21
15.7,20.2,11.3,0.0,0.0,76,5.7,9.94,1.84,0.376,18.2,0.85,2021-06-22
16.1,21.6,12.0,0.0,0.0,74,8.2,14.19,2.67,0.378,18.2,1.46,2021-06-23
15.3,21.5,10.4,0.0,0.0,77,8.1,16.35,2.79,0.378,18.1,1.19,2021-06-24
17.4,24.4,11.4,0.0,0.0,74,4.9,16.29,2.97,0.378,18.1,1.52,2021-06-25
19.0,24.6,14.4,0.0,0.0,68,10.3,15.39,3.32,0.374,18.4,1.61,2021-06-26
16.3,22.3,10.7,0.0,0.0,69,6.7,16.95,3.06,0.372,18.4,1.55,2021-06-27
15.4,22.2,8.9,0.0,0.0,67,5.7,16.94,3.0,0.377,18.1,1.44,2021-06-28
15.2,20.7,10.0,0.0,0.0,69,8.2,13.72,2.65,0.376,17.9,1.2,2021-06-29
11.6,18.1,6.2,0.0,0.0,67,7.2,16.08,2.69,0.377,17.6,1.3,2021-06-30
12.1,19.9,5.8,0.0,0.0,67,10.0,17.24,3.0,0.373,17.2,1.39,2021-07-01
13.9,20.6,7.9,0.0,0.0,67,6.7,16.59,2.88,0.37,17.1,1.33,2021-07-02
14.1,20.8,8.3,0.0,0.0,66,5.5,17.25,2.97,0.374,17.1,1.51,2021-07-03
14.8,20.6,9.3,0.0,0.0,62,9.4,16.83,3.24,0.375,17.1,1.43,2021-07-04
14.5,20.5,8.7,0.0,0.0,68,8.4,16.05,2.97,0.373,17.1,1.52,2021-07-05
14.1,19.8,9.3,0.0,0.0,65,9.5,15.4,2.92,0.372,17.1,1.43,2021-07-06
14.1,20.3,8.6,0.0,0.0,63,7.0,17.01,2.99,0.37,17.0,1.44,2021-07-07
14.1,20.8,7.4,0.0,0.0,63,6.5,17.36,3.11,0.371,16.9,1.48,2021-07-08
15.0,21.8,9.1,0.0,0.0,62,8.2,17.25,3.29,0.371,17.0,1.6,2021-07-09
14.6,21.4,8.6,0.0,0.0,62,6.4,17.58,3.18,0.372,17.0,1.63,2021-07-10
14.9,22.1,8.6,0.0,0.0,66,5.3,17.11,3.04,0.373,17.0,1.59,2021-07-11
16.1,22.4,11.0,0.0,0.0,55,9.3,17.39,3.6,0.373,17.1,1.79,2021-07-12
16.8,22.2,11.7,0.0,0.0,59,9.6,17.1,3.47,0.372,17.2,1.6,2021-07-13
16.1,22.5,9.6,0.0,0.0,66,8.2,16.93,3.26,0.371,17.3,1.61,2021-07-14
16.7,23.5,9.7,0.0,0.0,62,9.9,17.18,3.58,0.372,17.2,1.8,2021-07-15
18.1,25.1,10.6,0.0,0.0,59,7.3,17.39,3.64,0.373,17.4,1.98,2021-07-16
19.5,25.7,12.2,0.0,0.0,56,8.4,16.54,3.65,0.371,17.7,2.08,2021-07-17
17.6,24.0,12.6,0.7,0.7,70,7.2,14.79,2.9,0.37,17.8,1.52,2021-07-18
12.7,20.2,6.6,0.0,0.0,52,8.5,18.78,3.55,0.366,17.5,1.78,2021-07-19
12.2,20.7,4.5,0.0,0.0,41,9.5,18.66,3.79,0.364,16.9,1.87,2021-07-20
14.5,22.4,7.4,0.0,0.0,59,6.4,15.98,3.03,0.359,16.9,1.59,2021-07-21
16.1,23.9,9.0,0.0,0.0,64,9.0,18.37,3.62,0.358,17.1,2.05,2021-07-22
15.4,22.5,9.8,0.0,0.0,63,10.9,18.63,3.6,0.354,17.2,1.8,2021-07-23
15.5,22.6,9.7,0.0,0.0,64,9.2,18.68,3.53,0.353,17.3,1.81,2021-07-24
15.8,22.9,9.9,0.0,0.0,56,9.1,18.78,3.72,0.354,17.3,1.89,2021-07-25
15.9,22.8,9.0,0.0,0.0,58,7.6,18.68,3.64,0.357,17.3,1.78,2021-07-26
17.6,24.9,10.1,0.0,0.0,53,10.1,18.43,4.09,0.357,17.4,2.17,2021-07-27
17.7,23.1,13.8,2.1,2.1,64,11.2,13.65,3.02,0.357,17.7,1.3,2021-07-28
10.8,16.5,6.1,0.0,0.0,59,9.8,19.33,3.17,0.36,17.2,1.22,2021-07-29
10.6,18.8,3.2,0.0,0.0,60,8.5,19.05,3.27,0.36,16.6,1.44,2021-07-30
12.3,19.8,6.1,0.0,0.0,56,13.1,18.65,3.67,0.359,16.5,1.54,2021-07-31
13.9,20.9,8.4,0.0,0.0,69,9.5,18.39,3.31,0.361,16.6,1.35,2021-08-01
15.0,21.8,8.6,0.0,0.0,68,6.1,18.53,3.24,0.358,16.8,1.4,2021-08-02
16.2,22.2,11.4,0.0,0.0,65,8.0,15.78,3.13,0.354,17.0,1.52,2021-08-03
15.4,21.0,9.9,0.0,0.0,67,11.8,13.58,2.93,0.351,17.1,1.38,2021-08-04
16.1,22.2,10.4,0.0,0.0,62,13.6,16.23,3.67,0.35,17.1,1.76,2021-08-05
16.4,20.7,12.9,0.0,0.0,66,13.8,9.31,2.61,0.35,17.3,1.29,2021-08-06
16.3,22.0,11.7,0.0,0.0,63,12.5,17.48,3.72,0.349,17.3,1.64,2021-08-07
16.2,21.4,10.6,0.1,0.1,65,10.6,14.0,2.96,0.348,17.4,1.48,2021-08-08
17.2,23.8,10.6,0.0,0.0,63,7.0,18.78,3.65,0.346,17.6,1.84,2021-08-09
18.2,25.2,11.2,0.0,0.0,58,7.5,17.7,3.8,0.346,17.7,2.03,2021-08-10
18.5,26.5,11.3,0.0,0.0,53,6.7,20.08,4.11,0.346,17.9,2.59,2021-08-11
18.4,25.0,12.6,0.0,0.0,69,9.2,18.72,3.7,0.344,18.2,1.92,2021-08-12
18.9,24.8,13.8,0.0,0.0,67,10.7,16.31,3.55,0.344,18.4,1.82,2021-08-13
19.1,25.3,14.6,0.0,0.0,68,10.9,16.62,3.63,0.344,18.6,1.97,2021-08-14
19.3,25.5,14.4,0.1,0.1,66,7.9,17.14,3.51,0.343,18.8,1.98,2021-08-15
19.8,26.9,14.2,0.5,0.5,67,10.2,18.2,3.99,0.342,19.0,2.31,2021-08-16
19.5,26.3,13.7,0.0,0.0,71,6.6,18.66,3.65,0.344,19.1,1.94,2021-08-17
20.7,27.4,13.9,0.0,0.0,60,7.1,20.03,4.32,0.349,19.4,2.4,2021-08-18
19.5,26.3,12.6,0.0,0.0,56,8.2,20.86,4.45,0.348,19.5,2.28,2021-08-19
19.2,25.3,12.0,0.0,0.0,56,6.0,21.0,4.13,0.348,19.6,2.08,2021-08-20
19.1,26.3,11.7,0.0,0.0,51,7.0,21.03,4.5,0.35,19.4,2.41,2021-08-21
19.3,25.5,13.4,0.0,0.0,48,8.5,21.46,4.61,0.349,19.6,2.32,2021-08-22
19.4,26.9,11.5,0.0,0.0,47,7.9,21.29,4.69,0.346,19.6,2.55,2021-08-23
20.3,27.9,12.9,0.0,0.0,49,6.0,21.16,4.43,0.344,19.7,2.59,2021-08-24
20.7,27.9,13.1,0.0,0.0,48,8.6,21.39,4.84,0.343,19.9,2.7,2021-08-25
21.5,29.0,13.6,0.0,0.0,44,9.2,21.24,5.08,0.344,20.1,2.84,2021-08-26
22.2,28.8,16.2,0.0,0.0,54,11.8,19.5,4.92,0.344,20.3,2.61,2021-08-27
19.7,24.9,15.9,0.0,0.0,63,12.3,12.66,3.22,0.343,20.4,1.97,2021-08-28
19.3,24.6,13.7,0.1,0.1,66,10.8,15.52,3.59,0.34,20.2,1.79,2021-08-29
18.6,23.7,13.6,0.7,0.7,68,12.8,17.12,3.89,0.34,20.3,1.67,2021-08-30
17.8,23.4,12.4,0.0,0.0,64,16.3,16.51,4.01,0.336,20.1,1.83,2021-08-31
18.0,23.4,12.3,0.0,0.0,64,14.3,15.19,3.62,0.336,20.0,1.75,2021-09-01
18.6,23.9,13.5,0.0,0.0,65,9.0,13.32,3.02,0.336,19.9,1.75,2021-09-02
20.4,27.2,13.1,0.0,0.0,58,7.1,20.15,4.3,0.333,20.1,2.4,2021-09-03
21.7,28.5,14.0,0.0,0.0,49,6.9,21.11,4.72,0.331,20.4,2.79,2021-09-04
23.0,30.0,16.9,0.0,0.0,47,9.1,19.9,5.01,0.329,20.8,3.22,2021-09-05
23.6,31.2,17.2,0.0,0.0,43,9.4,22.49,5.6,0.329,21.1,3.57,2021-09-06
22.4,30.0,14.9,0.0,0.0,60,11.3,20.79,4.96,0.327,21.3,2.82,2021-09-07
23.5,31.3,16.1,0.0,0.0,55,10.4,21.47,5.23,0.326,21.6,3.18,2021-09-08
25.9,32.2,19.6,0.0,0.0,45,12.3,20.57,6.03,0.326,22.0,3.54,2021-09-09
23.2,29.1,19.1,2.4,2.4,68,7.8,16.98,3.83,0.323,22.3,2.09,2021-09-10
22.6,28.8,18.3,5.5,5.5,74,6.4,18.83,4.02,0.328,22.2,2.24,2021-09-11
23.5,30.3,18.8,0.0,0.0,61,10.0,20.98,4.93,0.326,22.2,2.83,2021-09-12
24.2,30.7,17.4,0.0,0.0,51,8.3,20.52,5.01,0.325,22.4,3.13,2021-09-13
24.9,32.0,18.7,0.0,0.0,38,10.2,22.28,5.95,0.324,22.5,3.68,2021-09-14
24.5,31.3,18.6,0.0,0.0,46,8.4,18.43,4.81,0.323,22.7,3.31,2021-09-15
23.7,30.2,19.7,0.0,0.0,64,14.4,18.34,4.87,0.321,22.9,2.65,2021-09-16
22.6,28.7,16.7,0.0,0.0,59,13.8,19.73,5.0,0.321,22.8,2.43,2021-09-17
23.6,30.7,16.5,0.0,0.0,58,7.6,22.83,5.07,0.32,23.0,2.98,2021-09-18
25.0,30.9,17.8,0.0,0.0,56,7.3,19.71,4.77,0.321,23.2,2.93,2021-09-19
24.7,31.5,17.6,0.0,0.0,58,9.4,21.81,5.12,0.319,23.4,3.19,2021-09-20
25.1,32.4,18.7,0.0,0.0,55,8.8,20.51,5.15,0.32,23.6,3.33,2021-09-21
20.1,26.9,14.6,0.0,0.0,56,15.4,23.52,5.56,0.319,23.4,2.38,2021-09-22
18.7,26.6,11.4,0.0,0.0,50,13.5,24.43,5.73,0.318,22.9,2.49,2021-09-23
20.3,27.9,12.2,0.0,0.0,55,8.9,23.76,5.14,0.317,22.8,2.31,2021-09-24
21.3,29.0,16.0,0.7,0.7,60,9.4,20.01,4.6,0.316,22.9,2.44,2021-09-25
21.4,27.3,14.9,1.0,1.0,69,6.1,20.42,4.19,0.318,22.7,1.99,2021-09-26
22.4,28.4,16.1,0.0,0.0,63,6.7,18.6,4.2,0.314,22.8,2.45,2021-09-27
23.2,29.5,17.1,0.0,0.0,57,7.6,21.76,4.89,0.309,23.0,2.87,2021-09-28
23.7,31.2,18.5,0.9,0.9,56,10.1,21.24,5.31,0.31,23.2,3.13,2021-09-29
23.1,29.8,16.9,0.0,0.0,60,9.0,22.37,5.05,0.309,23.2,2.75,2021-09-30
22.6,32.1,17.1,2.8,2.8,71,11.6,22.02,5.11,0.31,23.4,3.19,2021-10-01
22.7,29.4,18.4,10.8,10.8,73,7.6,20.7,4.51,0.314,23.2,2.27,2021-10-02
23.3,30.8,18.1,10.7,10.7,73,10.7,22.47,5.05,0.31,23.3,2.55,2021-10-03
22.8,29.0,18.6,3.6,3.6,79,6.8,19.89,4.1,0.316,23.2,1.92,2021-10-04
22.2,27.3,18.5,8.5,8.5,82,6.5,15.99,3.37,0.324,23.1,1.36,2021-10-05
22.5,28.5,16.8,0.8,0.8,70,9.6,17.78,3.99,0.322,23.0,1.92,2021-10-06
21.2,25.9,17.7,10.9,10.9,84,8.1,15.9,3.2,0.325,22.9,1.3,2021-10-07
20.0,25.0,15.6,0.1,0.1,72,11.9,16.69,3.7,0.331,22.7,1.49,2021-10-08
19.2,23.0,16.5,12.3,12.3,81,12.5,11.07,2.5,0.332,22.4,0.92,2021-10-09
18.0,21.2,15.9,30.3,30.3,86,12.8,8.64,1.87,0.351,21.8,0.73,2021-10-10
17.7,20.4,16.1,12.8,12.8,84,14.8,7.87,1.83,0.379,21.3,0.68,2021-10-11
18.2,24.3,14.2,0.6,0.6,77,11.7,17.28,3.5,0.394,21.2,1.33,2021-10-12
19.6,25.4,14.8,1.1,1.1,73,9.3,20.33,4.16,0.402,21.2,1.64,2021-10-13
21.6,27.3,15.8,0.2,0.2,73,10.9,20.82,4.4,0.398,21.4,1.74,2021-10-14
22.2,27.9,17.4,0.4,0.4,79,8.6,23.87,4.69,0.394,21.6,1.62,2021-10-15
21.8,27.0,18.3,6.6,6.6,82,8.6,20.85,4.12,0.401,21.6,1.43,2021-10-16
20.6,26.7,17.6,11.8,11.8,83,9.2,18.02,3.55,0.406,21.5,1.38,2021-10-17
19.7,25.6,16.5,23.5,23.5,86,9.9,14.53,2.85,0.412,21.3,1.17,2021-10-18
19.1,24.6,15.7,8.1,8.1,82,11.4,16.15,3.25,0.42,21.1,1.23,2021-10-19
16.9,21.5,14.0,5.2,5.2,77,12.8,12.26,2.78,0.427,20.6,0.96,2021-10-20
16.9,22.5,12.1,0.4,0.4,72,9.8,19.34,3.81,0.426,20.4,1.3,2021-10-21
17.8,23.6,12.3,0.0,0.0,74,8.5,19.32,3.83,0.422,20.4,1.4,2021-10-22
21.1,27.4,14.7,0.3,0.3,69,13.6,24.7,5.28,0.415,20.6,2.07,2021-10-23
21.2,25.0,18.3,0.5,0.5,75,14.0,14.28,3.34,0.417,20.9,1.13,2021-10-24
20.8,25.8,16.9,2.9,2.9,75,11.1,23.08,4.62,0.415,21.0,1.46,2021-10-25
21.0,25.7,17.6,5.2,5.2,81,8.5,17.54,3.53,0.416,21.0,1.21,2021-10-26
21.6,27.6,18.4,11.7,11.7,83,10.3,18.86,3.85,0.416,21.2,1.62,2021-10-27
21.3,26.5,19.0,1.7,1.7,78,10.8,14.0,3.26,0.414,21.2,1.58,2021-10-28
20.5,25.8,17.8,6.5,6.5,78,11.1,18.46,3.79,0.413,21.3,1.46,2021-10-29
20.5,26.0,15.9,2.5,2.5,76,10.0,22.42,4.57,0.412,21.2,1.54,2021-10-30
18.4,21.1,17.3,19.1,19.1,87,10.8,6.38,1.52,0.415,20.9,0.62,2021-10-31
19.2,24.1,16.7,33.3,33.3,86,9.6,17.67,3.29,0.445,20.7,1.01,2021-11-01
20.3,26.1,14.3,0.4,0.4,75,7.4,26.12,5.15,0.448,20.7,1.59,2021-11-02
20.8,26.0,14.5,0.9,0.9,73,6.6,24.93,4.93,0.445,21.0,1.53,2021-11-03
21.6,27.4,15.6,0.0,0.0,68,8.6,27.69,5.7,0.437,21.3,1.99,2021-11-04
21.4,26.9,15.1,0.1,0.1,71,6.7,26.87,5.38,0.429,21.5,1.83,2021-11-05
22.0,28.7,13.9,0.0,0.0,63,6.6,28.87,6.0,0.417,21.7,2.3,2021-11-06
22.4,29.1,15.4,0.0,0.0,64,8.8,28.31,6.01,0.409,21.9,2.17,2021-11-07
21.6,28.9,15.9,3.0,3.0,73,8.3,23.04,4.85,0.402,22.1,2.03,2021-11-08
20.9,26.6,16.9,3.8,3.8,82,9.2,16.26,3.34,0.398,21.9,1.46,2021-11-09
20.1,24.7,17.0,15.6,15.6,83,8.8,16.86,3.31,0.396,21.7,1.09,2021-11-10
18.2,19.9,16.3,7.6,7.6,87,13.8,8.58,1.82,0.399,21.3,0.44,2021-11-11
17.7,21.4,14.9,1.1,1.1,74,14.7,13.38,3.09,0.401,20.9,0.98,2021-11-12
17.7,24.8,11.1,0.0,0.0,64,9.5,28.35,5.49,0.398,20.9,1.9,2021-11-13
18.5,25.1,12.4,0.0,0.0,63,10.0,27.49,5.47,0.395,21.0,1.92,2021-11-14
19.5,26.0,13.0,0.0,0.0,62,10.3,27.28,5.58,0.388,21.1,2.08,2021-11-15
20.1,25.8,13.5,0.0,0.0,63,8.4,20.93,4.37,0.382,21.3,1.97,2021-11-16
22.5,28.1,16.3,0.0,0.0,59,9.1,25.99,5.62,0.376,21.5,2.42,2021-11-17
21.2,24.9,19.2,11.2,11.2,78,12.1,11.31,2.74,0.372,21.6,1.18,2021-11-18
19.8,23.1,18.8,36.4,36.4,95,10.9,5.49,1.15,0.395,21.2,0.59,2021-11-19
20.7,24.7,18.2,3.3,3.3,81,9.9,16.91,3.51,0.428,21.2,1.04,2021-11-20
20.1,24.7,14.6,0.6,0.6,74,8.4,21.31,4.19,0.428,21.1,1.26,2021-11-21
21.2,27.3,16.4,0.0,0.0,68,7.7,28.82,5.78,0.424,21.4,2.18,2021-11-22
22.4,29.6,15.4,0.0,0.0,64,8.4,30.27,6.5,0.416,21.7,2.73,2021-11-23
23.1,29.6,15.1,0.0,0.0,54,8.1,29.05,6.4,0.406,22.0,2.62,2021-11-24
23.0,29.2,16.9,0.2,0.2,65,8.6,28.76,6.06,0.398,22.3,2.41,2021-11-25
20.5,22.9,18.9,6.4,6.4,82,10.0,10.35,2.25,0.397,22.1,0.91,2021-11-26
22.1,28.2,18.4,2.8,2.8,74,12.7,25.46,5.21,0.404,22.1,2.18,2021-11-27
22.6,28.2,17.5,0.2,0.2,69,9.6,28.31,5.71,0.404,22.3,2.53,2021-11-28
23.2,29.4,16.7,0.0,0.0,66,7.1,29.01,6.02,0.399,22.4,2.35,2021-11-29
21.5,23.9,19.2,6.8,6.8,85,8.3,14.4,2.81,0.407,22.4,0.72,2021-11-30
22.4,27.8,18.3,1.8,1.8,79,8.2,25.5,5.12,0.431,22.3,1.52,2021-12-01
21.9,28.0,17.1,0.3,0.3,75,7.0,26.18,5.25,0.429,22.5,1.97,2021-12-02
20.9,25.1,17.7,0.8,0.8,76,10.8,20.59,4.26,0.425,22.4,1.27,2021-12-03
21.3,26.6,16.3,1.0,1.0,71,9.0,24.54,5.01,0.42,22.4,1.8,2021-12-04
20.9,26.7,17.4,2.2,2.2,79,9.4,21.39,4.31,0.416,22.5,1.53,2021-12-05
19.4,23.9,17.6,50.4,50.4,89,7.6,14.97,2.82,0.432,22.2,0.93,2021-12-06
19.2,24.7,15.9,2.1,2.1,78,10.5,22.77,4.37,0.435,21.9,1.32,2021-12-07
17.7,23.5,14.0,20.7,20.7,82,6.6,20.92,3.8,0.438,21.6,1.25,2021-12-08
19.0,24.9,12.8,0.0,0.0,69,7.1,26.86,5.13,0.444,21.4,1.76,2021-12-09
19.9,25.9,13.3,0.2,0.2,72,8.6,28.22,5.39,0.439,21.5,1.74,2021-12-10
21.7,27.3,15.6,1.0,1.0,75,9.9,26.2,5.15,0.432,21.7,1.71,2021-12-11
22.0,25.9,19.1,14.3,14.3,82,7.7,18.97,3.75,0.43,21.9,0.96,2021-12-12
21.0,24.0,19.0,23.8,23.8,90,7.4,9.55,1.97,0.452,21.8,0.66,2021-12-13
21.7,26.4,18.9,19.3,19.3,85,8.0,14.75,3.08,0.47,21.8,1.25,2021-12-14
20.8,23.6,19.4,14.1,14.1,92,8.0,11.17,2.11,0.484,21.6,0.54,2021-12-15
22.0,27.1,18.2,7.5,7.5,84,7.6,18.75,3.72,0.491,21.6,1.35,2021-12-16
20.5,22.9,19.3,26.0,26.0,93,6.0,6.95,1.43,0.51,21.5,0.48,2021-12-17
21.3,26.0,18.8,20.8,20.8,84,8.1,18.97,3.79,0.508,21.6,1.16,2021-12-18
21.1,26.0,16.2,0.2,0.2,70,11.7,23.26,4.92,0.497,21.7,1.55,2021-12-19
20.9,26.8,15.1,0.0,0.0,68,10.2,27.1,5.52,0.487,21.8,1.89,2021-12-20
21.6,26.8,16.1,0.2,0.2,71,7.5,25.32,5.05,0.479,22.0,1.73,2021-12-21
22.8,27.8,17.9,1.3,1.3,73,8.8,27.44,5.46,0.473,22.2,1.69,2021-12-22
21.3,25.9,17.8,6.0,6.0,83,7.1,23.45,4.46,0.474,22.2,1.14,2021-12-23
19.6,26.1,11.4,0.0,0.0,67,8.3,32.19,6.25,0.474,22.0,2.23,2021-12-24
19.9,25.4,14.3,0.1,0.1,68,8.3,25.33,4.99,0.468,21.9,1.77,2021-12-25
20.8,26.6,15.0,0.5,0.5,72,7.8,28.55,5.53,0.463,22.0,1.75,2021-12-26
21.5,28.0,16.6,0.0,0.0,73,8.4,27.21,5.48,0.457,22.1,1.82,2021-12-27
21.1,26.1,17.2,5.5,5.5,81,7.7,23.96,4.7,0.458,22.0,1.16,2021-12-28
21.4,26.2,17.7,5.1,5.1,82,7.3,23.13,4.47,0.462,22.0,1.37,2021-12-29
19.3,21.1,18.1,27.9,27.9,91,10.8,7.32,1.52,0.468,21.7,0.3,2021-12-30
19.2,22.1,18.0,31.2,31.2,90,17.6,10.7,2.05,0.497,21.3,0.53,2021-12-31
20.7,25.0,18.1,17.1,17.1,83,15.0,19.56,3.77,0.505,21.2,1.23,2022-01-01
20.6,24.4,18.0,39.7,39.7,88,8.9,15.28,2.91,0.505,21.4,0.86,2022-01-02
21.4,25.5,18.9,24.4,24.4,87,10.2,15.17,3.04,0.511,21.4,1.05,2022-01-03
20.7,23.5,18.9,16.1,16.1,90,13.0,11.52,2.15,0.512,21.3,0.63,2022-01-04
20.9,24.3,19.1,26.8,26.8,90,12.0,14.07,2.65,0.514,21.3,0.84,2022-01-05
20.6,24.4,18.8,16.3,16.3,92,7.1,12.82,2.4,0.515,21.3,0.69,2022-01-06
20.3,24.1,18.5,22.3,22.3,90,7.3,9.36,1.97,0.512,21.2,0.8,2022-01-07
20.4,25.1,18.2,15.6,15.6,86,10.8,17.39,3.3,0.512,21.1,1.2,2022-01-08
18.5,20.2,16.9,20.9,20.9,88,13.5,7.92,1.65,0.513,20.8,0.42,2022-01-09
19.4,23.2,16.9,12.9,12.9,90,8.7,11.7,2.23,0.512,20.6,0.56,2022-01-10
20.0,24.5,18.3,26.2,26.2,92,8.9,11.68,2.23,0.515,20.7,0.93,2022-01-11
21.5,26.5,18.1,7.2,7.2,86,6.8,20.25,3.86,0.509,20.8,1.3,2022-01-12
22.4,28.0,17.1,4.2,4.2,81,6.0,24.04,4.8,0.501,21.2,1.59,2022-01-13
24.1,30.1,19.1,0.0,0.0,71,8.6,26.29,5.63,0.493,21.6,2.39,2022-01-14
22.5,28.7,18.8,7.7,7.7,82,5.9,20.6,4.21,0.488,21.9,1.76,2022-01-15
21.6,26.6,19.0,9.5,9.5,84,7.2,23.97,4.53,0.488,21.8,1.36,2022-01-16
22.0,27.6,17.1,0.3,0.3,81,6.2,27.08,5.21,0.492,21.8,1.54,2022-01-17
22.2,28.6,17.9,3.2,3.2,82,5.9,25.53,5.0,0.488,22.0,1.76,2022-01-18
22.2,28.6,17.8,7.2,7.2,80,5.7,27.44,5.44,0.483,22.2,1.83,2022-01-19
22.6,28.5,17.7,0.2,0.2,78,6.7,27.76,5.53,0.478,22.3,1.77,2022-01-20
23.3,29.0,17.7,0.2,0.2,74,5.0,28.81,5.78,0.475,22.4,1.98,2022-01-21
23.8,29.1,18.7,0.5,0.5,72,7.6,28.04,5.78,0.47,22.8,1.83,2022-01-22
23.9,28.9,18.5,0.1,0.1,67,6.7,27.5,5.77,0.463,23.0,1.92,2022-01-23
24.1,29.1,19.0,0.2,0.2,66,7.1,27.48,5.82,0.458,23.2,1.97,2022-01-24
23.7,28.4,18.8,0.2,0.2,63,7.0,28.43,5.94,0.454,23.3,2.06,2022-01-25
22.8,28.0,18.5,3.0,3.0,70,8.9,25.03,5.17,0.45,23.3,1.88,2022-01-26
23.0,27.4,18.6,0.1,0.1,72,9.4,24.07,4.94,0.45,23.2,1.63,2022-01-27
22.5,27.1,18.9,7.3,7.3,76,9.0,20.64,4.25,0.448,23.2,1.45,2022-01-28
20.6,23.5,18.4,5.2,5.2,88,7.1,12.41,2.38,0.452,22.8,0.7,2022-01-29
20.8,25.7,18.3,10.7,10.7,87,9.2,16.69,3.16,0.456,22.5,1.12,2022-01-30
20.1,24.1,18.1,18.6,18.6,91,9.7,11.44,2.15,0.469,22.4,0.86,2022-01-31
20.8,25.4,18.8,17.9,17.9,90,5.9,13.99,2.71,0.483,22.2,1.06,2022-02-01
20.6,23.4,18.3,4.2,4.2,90,4.0,10.72,2.14,0.495,22.0,0.69,2022-02-02
21.6,25.7,17.7,0.5,0.5,83,3.4,16.28,3.19,0.494,22.2,1.23,2022-02-03
22.2,26.1,18.9,3.8,3.8,82,6.9,19.64,3.89,0.492,22.4,1.18,2022-02-04
22.4,28.1,17.9,12.1,12.1,83,5.8,21.1,4.12,0.49,22.5,1.45,2022-02-05
21.8,25.0,20.2,25.9,25.9,89,7.4,14.75,2.86,0.498,22.4,0.85,2022-02-06
20.8,24.3,19.5,26.6,26.6,92,4.8,11.02,2.18,0.51,22.2,0.81,2022-02-07
21.0,26.4,18.0,13.3,13.3,87,6.3,17.15,3.41,0.512,22.1,1.25,2022-02-08
20.1,24.5,17.4,5.1,5.1,80,10.9,19.24,3.86,0.51,21.9,1.15,2022-02-09
19.9,24.2,17.6,8.7,8.7,83,9.1,15.34,3.08,0.507,21.7,0.84,2022-02-10
20.0,23.7,18.1,9.6,9.6,88,7.8,9.4,1.92,0.513,21.6,0.89,2022-02-11
20.8,25.4,17.2,8.4,8.4,83,7.8,20.39,3.86,0.504,21.6,1.19,2022-02-12
21.6,26.7,16.8,2.6,2.6,80,8.3,25.36,4.83,0.499,21.7,1.43,2022-02-13
21.8,26.0,18.7,1.5,1.5,83,7.6,18.5,3.61,0.493,21.8,1.08,2022-02-14
22.3,28.0,17.5,0.9,0.9,80,5.1,26.46,5.26,0.484,22.1,1.75,2022-02-15
21.7,27.6,17.1,5.1,5.1,78,7.6,26.0,5.14,0.476,22.2,1.59,2022-02-16
20.9,26.0,16.3,2.0,2.0,82,7.2,20.54,4.01,0.468,22.2,1.24,2022-02-17
