GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor2Geo_FullName,Actor2Geo_CountryCode,ActionGeo_FullName,ActionGeo_CountryCode,DATEADDED,keyword_relevant,coffee_country_relevant,coffee_country_name_relevant,event_date,trading_date,Close,Open,High,Low,Volume,return_1d,future_close_1d,future_close_5d,future_close_10d,future_close_20d,future_return_1d,future_return_5d,future_return_10d,future_return_20d,realized_vol_20d,abs_return_5d_p95,Open_Interest_All,managed_money_net,commercial_net,noncommercial_net,managed_money_weekly_net_change,commercial_weekly_net_change,noncommercial_weekly_net_change,open_interest_change_pct,event_to_trade_lag_days,event_summary,primary_country,relevance_score_0_1,event_intensity_score_0_1,price_response_score_0_1,impact_direction,direction_alignment_score_0_1,rule_impact_score_0_1,ollama_impact_score_0_1,ollama_direction,ollama_rationale,ollama_status,final_impact_score_0_1,impact_bucket
32326366,20000518,COP,PRISON,,COP,,,,,0,173,173,17,4,-5.0,33,2,15,7.86455493902303,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,,,"Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,"PRISON -> unknown target; event code 173; Goldstein -5.0; tone 7.86455493902303; Lai Chau, Vietnam (general), Vietnam, Republic Of",VM,0.65,0.7464444972258354,1.0,bullish,1.0,0.8061466793342005,0.0,neutral,No direct relation to coffee or economic indicators,scored,0.3224586717336802,weak
32331621,20000518,MEX,MEXICO,MEX,,AFR,AFRICA,AFR,,0,120,120,12,3,-4.0,23,3,23,8.46625440840864,Mexico,MX,South Africa,SF,Brazil,BR,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,MEXICO -> AFRICA; event code 120; Goldstein -4.0; tone 8.46625440840864; Brazil,BR,0.65,0.7344695223523326,1.0,bullish,1.0,0.8032726853645599,0.0,neutral,No direct relation to coffee production or trade,scored,0.321309074145824,weak
32327255,20000518,ERI,ERITREA,ERI,,ETH,ETHIOPIA,ETH,,1,110,110,11,3,-2.0,32,2,32,6.86243046640993,"Asmara, Ma'akel, Eritrea",ER,Ethiopia,ET,Ethiopia,ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ERITREA -> ETHIOPIA; event code 110; Goldstein -2.0; tone 6.86243046640993; Ethiopia,ET,0.65,0.726447665752907,1.0,bullish,1.0,0.8013474397806977,0.0,neutral,No direct relation to coffee production or trade,scored,0.3205389759122791,weak
32327419,20000518,ETH,ETHIOPIA,ETH,,ERI,ERITREA,ERI,,1,110,110,11,3,-2.0,32,2,32,6.86243046640993,Ethiopia,ET,"Asmara, Ma'akel, Eritrea",ER,Ethiopia,ET,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,ETHIOPIA -> ERITREA; event code 110; Goldstein -2.0; tone 6.86243046640993; Ethiopia,ET,0.65,0.726447665752907,1.0,bullish,1.0,0.8013474397806977,0.0,neutral,No direct relation to coffee market,scored,0.3205389759122791,weak
32331624,20000518,MEX,MEXICO,MEX,,BRA,BRAZIL,BRA,,0,120,120,12,3,-4.0,21,3,21,8.43697736087321,Mexico,MX,Brazil,BR,Brazil,BR,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,MEXICO -> BRAZIL; event code 120; Goldstein -4.0; tone 8.43697736087321; Brazil,BR,0.65,0.7236223750304346,1.0,bullish,1.0,0.8006693700073043,0.0,neutral,No direct relation to coffee prices,scored,0.32026774800292174,weak
32331639,20000518,MEX,MEXICO,MEX,,EGY,EGYPT,EGY,,0,120,120,12,3,-4.0,21,3,21,8.43697736087321,Mexico,MX,Egypt,EG,Brazil,BR,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,MEXICO -> EGYPT; event code 120; Goldstein -4.0; tone 8.43697736087321; Brazil,BR,0.65,0.7236223750304346,1.0,bullish,1.0,0.8006693700073043,0.0,neutral,No direct relation to coffee market or Egypt's economic policies,scored,0.32026774800292174,weak
32331655,20000518,MEX,MEXICO,MEX,,NZL,NEW ZEALAND,NZL,,0,120,120,12,3,-4.0,21,3,21,8.43697736087321,Mexico,MX,New Zealand,NZ,Brazil,BR,20130203,False,True,True,2000-05-18,2000-05-18,91.5,91.25,93.0,91.0,0.0,-0.0032680069911179555,97.9499969482422,99.25,95.5500030517578,87.25,0.07049176992614425,0.08469945355191255,0.04426232843451139,-0.04644808743169404,0.3632179222783365,0.07716704813023859,51422.0,,-17.0,-3335.0,,3144.0,-2757.0,0.0390105402356967,0,MEXICO -> NEW ZEALAND; event code 120; Goldstein -4.0; tone 8.43697736087321; Brazil,BR,0.65,0.7236223750304346,1.0,bullish,1.0,0.8006693700073043,0.0,neutral,No direct relation to coffee production or trade,scored,0.32026774800292174,weak
32393777,20000523,VNMGOV,LE KHA PHIEU,VNM,GOV,FRAGOVDEV,FRENCH,FRA,GOV,1,057,057,05,1,8.0,10,1,10,11.3564668769716,"Paris, RhôAlpes, France",FR,"Paris, RhôAlpes, France",FR,"Paris, RhôAlpes, France",FR,20130203,False,True,False,2000-05-23,2000-05-23,103.6999969482422,103.5,104.25,101.3000030517578,7216.0,0.003872157644409624,101.8499984741211,93.0,92.0500030517578,84.44999694824219,-0.017839908665035598,-0.10318223011696603,-0.11234324242361393,-0.18563163516396142,0.4555930514616647,0.08473801657527032,47482.0,,-5683.0,1055.0,,-5666.0,4390.0,-0.0829788130238827,0,"LE KHA PHIEU -> FRENCH; event code 057; Goldstein 8.0; tone 11.3564668769716; Paris, RhôAlpes, France",FR,0.65,0.6722574416432793,1.0,bearish,1.0,0.7883417859943871,,,,not_selected_for_ollama,0.7883417859943871,strong
32433530,20000527,,,,,PAK,PAKISTAN,PAK,,0,057,057,05,1,8.0,12,2,12,9.34851694915254,,,"Islamabad, Islamabad, Pakistan",PK,India,IN,20130203,False,True,True,2000-05-27,2000-05-30,100.4000015258789,99.0,100.9000015258789,99.0,3895.0,0.012096820711222422,93.0,89.1500015258789,90.8000030517578,88.5,-0.07370519336069425,-0.1120517911257225,-0.09561751322928647,-0.11852590981098332,0.4355873960201003,0.08504652076213241,48432.0,,-6580.0,1737.0,,-897.0,682.0,0.0196151304922365,3,Unknown actor -> PAKISTAN; event code 057; Goldstein 8.0; tone 9.34851694915254; India,IN,0.65,0.6806164368554013,1.0,bearish,1.0,0.7903479448452964,,,,not_selected_for_ollama,0.7903479448452964,strong
32438647,20000527,PAK,PAKISTAN,PAK,,,,,,0,057,057,05,1,8.0,12,2,12,9.34851694915254,"Islamabad, Islamabad, Pakistan",PK,,,India,IN,20130203,False,True,True,2000-05-27,2000-05-30,100.4000015258789,99.0,100.9000015258789,99.0,3895.0,0.012096820711222422,93.0,89.1500015258789,90.8000030517578,88.5,-0.07370519336069425,-0.1120517911257225,-0.09561751322928647,-0.11852590981098332,0.4355873960201003,0.08504652076213241,48432.0,,-6580.0,1737.0,,-897.0,682.0,0.0196151304922365,3,PAKISTAN -> unknown target; event code 057; Goldstein 8.0; tone 9.34851694915254; India,IN,0.65,0.6806164368554013,1.0,bearish,1.0,0.7903479448452964,,,,not_selected_for_ollama,0.7903479448452964,strong
32455088,20000529,JPN,JAPAN,JPN,,IDNGOV,ABDURRAHMAN WAHID,IDN,GOV,1,071,071,07,2,7.4,27,2,27,5.09950248756219,"Tokyo, Tokyo, Japan",JA,"Jakarta, Jakarta Raya, Indonesia",ID,"Tokyo, Tokyo, Japan",JA,20130203,False,True,True,2000-05-29,2000-05-30,100.4000015258789,99.0,100.9000015258789,99.0,3895.0,0.012096820711222422,93.0,89.1500015258789,90.8000030517578,88.5,-0.07370519336069425,-0.1120517911257225,-0.09561751322928647,-0.11852590981098332,0.4355873960201003,0.08504652076213241,48432.0,,-6580.0,1737.0,,-897.0,682.0,0.0196151304922365,1,"JAPAN -> ABDURRAHMAN WAHID; event code 071; Goldstein 7.4; tone 5.09950248756219; Tokyo, Tokyo, Japan",JA,0.65,0.689145594358827,1.0,bearish,1.0,0.7923949426461185,,,,not_selected_for_ollama,0.7923949426461185,strong
33054732,20000715,GOV,AUTHORITIES,,GOV,,,,,0,0353,035,03,1,7.0,26,2,26,7.63946947528229,"Bombay, Maharashtra, India",IN,,,"Bombay, Maharashtra, India",IN,20130203,False,True,True,2000-07-15,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,2,"AUTHORITIES -> unknown target; event code 0353; Goldstein 7.0; tone 7.63946947528229; Bombay, Maharashtra, India",IN,0.65,0.719148603769157,1.0,bearish,1.0,0.7995956649045978,,,,not_selected_for_ollama,0.7995956649045978,strong
33053581,20000715,COLREB,FARC,COL,REB,GOV,GOVERNMENT,,GOV,0,046,046,04,1,7.0,45,3,23,1.5040656336529,"Tolima, Amazonas, Colombia",CO,"Tolima, Amazonas, Colombia",CO,"Tolima, Amazonas, Colombia",CO,20130203,False,True,True,2000-07-15,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,2,"FARC -> GOVERNMENT; event code 046; Goldstein 7.0; tone 1.5040656336529; Tolima, Amazonas, Colombia",CO,0.65,0.6579980834211845,1.0,bearish,1.0,0.7849195400210843,,,,not_selected_for_ollama,0.7849195400210843,strong
33054943,20000715,GOV,GOVERNMENT,,GOV,COLREB,FARC,COL,REB,0,046,046,04,1,7.0,45,3,23,1.5040656336529,"Tolima, Amazonas, Colombia",CO,"Tolima, Amazonas, Colombia",CO,"Tolima, Amazonas, Colombia",CO,20130203,False,True,True,2000-07-15,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,2,"GOVERNMENT -> FARC; event code 046; Goldstein 7.0; tone 1.5040656336529; Tolima, Amazonas, Colombia",CO,0.65,0.6579980834211845,1.0,bearish,1.0,0.7849195400210843,,,,not_selected_for_ollama,0.7849195400210843,strong
33054799,20000715,GOV,GOVERNMENT,,GOV,,,,,0,057,057,05,1,8.0,12,1,12,8.29537116301822,Mexico,MX,,,Mexico,MX,20130203,False,True,True,2000-07-15,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,2,GOVERNMENT -> unknown target; event code 057; Goldstein 8.0; tone 8.29537116301822; Mexico,MX,0.65,0.6411279133094526,1.0,bearish,1.0,0.7808706991942687,,,,not_selected_for_ollama,0.7808706991942687,strong
33052493,20000715,,,,,LEG,DELEGATE,,LEG,0,046,046,04,1,7.0,9,1,9,11.1742424242424,,,"Francia, Magdalena, Colombia",CO,"Francia, Magdalena, Colombia",CO,20130203,False,True,True,2000-07-15,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,2,"Unknown actor -> DELEGATE; event code 046; Goldstein 7.0; tone 11.1742424242424; Francia, Magdalena, Colombia",CO,0.65,0.6378731514919266,1.0,bearish,1.0,0.7800895563580624,,,,not_selected_for_ollama,0.7800895563580624,strong
33056849,20000715,LEG,DELEGATE,,LEG,,,,,0,046,046,04,1,7.0,9,1,9,11.1742424242424,"Francia, Magdalena, Colombia",CO,,,"Francia, Magdalena, Colombia",CO,20130203,False,True,True,2000-07-15,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,2,"DELEGATE -> unknown target; event code 046; Goldstein 7.0; tone 11.1742424242424; Francia, Magdalena, Colombia",CO,0.65,0.6378731514919266,1.0,bearish,1.0,0.7800895563580624,,,,not_selected_for_ollama,0.7800895563580624,strong
33062606,20000716,GOV,PRESIDENT,,GOV,COL,COLOMBIA,COL,,0,072,072,07,2,8.3,18,1,18,8.73493975903614,Colombia,CO,Colombia,CO,Colombia,CO,20130203,False,True,True,2000-07-16,2000-07-17,98.6500015258789,98.5,98.6500015258789,98.5,59.0,0.10656197237688536,116.5,86.30000305175781,86.44999694824219,78.80000305175781,0.18094270854561012,-0.12519004848551685,-0.12366958326337463,-0.20121640311291666,0.7539132254353563,0.11567201622131366,47824.0,,-1394.0,-2674.0,,-1647.0,826.0,-0.0113332218133154,1,PRESIDENT -> COLOMBIA; event code 072; Goldstein 8.3; tone 8.73493975903614; Colombia,CO,0.65,0.6996344422709082,1.0,bearish,1.0,0.794912266145018,,,,not_selected_for_ollama,0.794912266145018,strong
